element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
Al,9,"=""49.929""","=""2.73e+11""","=""1.53e-01""",B,"=""32.206""","=""280.527?""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).4d""","=""2F*""","=""5/2""",,
Al,9,"=""49.928""","=""1.95e+10""","=""7.29e-03""",C+,"=""32.202""","=""280.527?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).4d""","=""2F*""","=""5/2""",,
Al,10,"=""50.669""","=""5.00e+10""","=""3.21e-02""",A,"=""19.4405""","=""264.137""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""2""",,
Al,10,"=""50.671""","=""5.61e+10""","=""6.48e-02""",A,"=""19.2359""","=""263.923""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3P""","=""1""",,
Al,10,"=""50.713""","=""3.92e+10""","=""1.51e-02""",A,"=""19.4405""","=""263.923""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""1""",,
Al,10,"=""50.762""","=""1.77e+11""","=""6.85e-02""",A+,"=""19.8907""","=""264.137""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""2""",,
Al,10,"=""50.807""","=""1.33e+11""","=""3.09e-02""",A,"=""19.8907""","=""263.923""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""1""",,
Al,10,"=""50.902""","=""3.66e+10""","=""4.27e-02""",A,"=""19.2359""","=""262.808""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3S""","=""1""",,
Al,10,"=""50.945""","=""9.13e+10""","=""3.55e-02""",A,"=""19.4405""","=""262.808""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3S""","=""1""",,
Al,10,"=""51.040""","=""8.05e+10""","=""1.89e-02""",A,"=""19.8907""","=""262.808""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3S""","=""1""",,
Al,10,"=""51.356""","=""7.20e+10""","=""8.55e-02""",A,"=""19.2359""","=""260.656""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3D""","=""1""",,
Al,10,"=""51.358""","=""9.93e+10""","=""6.55e-02""",A+,"=""19.4405""","=""260.850""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3D""","=""2""",,
Al,10,"=""51.362""","=""1.26e+11""","=""6.99e-02""",A+,"=""19.8907""","=""261.283""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3D""","=""3""",,
Al,10,"=""51.400""","=""4.07e+10""","=""1.61e-02""",A,"=""19.4405""","=""260.656""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3D""","=""1""",,
Al,10,"=""51.454""","=""2.53e+10""","=""1.00e-02""",A,"=""19.8907""","=""260.850""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3D""","=""2""",,
Al,10,"=""51.496""","=""2.90e+09""","=""6.91e-04""",B+,"=""19.8907""","=""260.656""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3D""","=""1""",,
Al,10,"=""51.555""","=""2.25e+09""","=""2.69e-03""",C,"=""19.2359""","=""259.725""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""1P""","=""1""",,
Al,10,"=""51.599""","=""7.25e+09""","=""2.89e-03""",C,"=""19.4405""","=""259.725""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",,
Al,10,"=""51.696""","=""2.76e+06""","=""6.64e-07""",E,"=""19.8907""","=""259.725""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""1P""","=""1""",,
Al,10,"=""51.979""","=""4.38e+11""","=""5.33e-01""",A+,"=""0.0000""","=""238.527""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.3p""","=""1P*""","=""1""",,
Al,11,"=""52.299""","=""8.15e+11""","=""6.69e-01""",A+,"=""[21.82264]""","=""258.89""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3d""","=""2D""","=""3/2""",,
Al,11,"=""52.446""","=""9.74e+11""","=""6.02e-01""",A+,"=""[22.54101]""","=""258.945""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""5/2""",,
Al,11,"=""52.458""","=""1.61e+11""","=""6.66e-02""",A+,"=""[22.54101]""","=""258.89""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3d""","=""2D""","=""3/2""",,
Al,8,"=""53.785""","=""2.88e+11""","=""7.49e-02""",C,"=""16.594""","=""247.112?""","=""2s.2p3""","=""5S*""","=""2""","=""2s.2p2.(4P).4d""","=""5P""","=""1""",,
Al,8,"=""53.800""","=""2.88e+11""","=""1.25e-01""",C,"=""16.594""","=""247.048?""","=""2s.2p3""","=""5S*""","=""2""","=""2s.2p2.(4P).4d""","=""5P""","=""2""",,
Al,8,"=""53.823""","=""2.88e+11""","=""1.75e-01""",C,"=""16.594""","=""246.949?""","=""2s.2p3""","=""5S*""","=""2""","=""2s.2p2.(4P).4d""","=""5P""","=""3""",,
Al,10,"=""54.115""","=""3.64e+11""","=""2.67e-01""",A+,"=""37.256""","=""266.369""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1D""","=""2""",,
Al,11,"=""54.217""","=""4.80e+10""","=""2.12e-02""",A+,"=""[21.82264]""","=""250.504""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s2.3s""","=""2S""","=""1/2""",,
Al,8,"=""54.217""","=""1.88e+11""","=""1.38e-01""",C,"=""0.212""","=""228.893?""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.4d""","=""3D*""","=""2""",,
Al,8,"=""54.258""","=""2.49e+11""","=""1.54e-01""",C,"=""0.548""","=""229.057?""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.4d""","=""3D*""","=""3""",,
Al,8,"=""54.297""","=""6.22e+10""","=""2.75e-02""",D,"=""0.548""","=""228.893?""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.4d""","=""3D*""","=""2""",,
Al,11,"=""54.388""","=""9.63e+10""","=""2.13e-02""",A+,"=""[22.54101]""","=""250.504""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s2.3s""","=""2S""","=""1/2""",,
Al,10,"=""54.647""","=""1.43e+09""","=""1.07e-03""",C,"=""37.256""","=""264.137""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""2""",,
Al,10,"=""54.699""","=""1.84e+08""","=""8.25e-05""",E,"=""37.256""","=""263.923""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""1""",,
Al,10,"=""54.969""","=""1.80e+09""","=""8.15e-04""",C,"=""37.256""","=""262.808""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""3S""","=""1""",,
Al,10,"=""55.227""","=""5.21e+11""","=""7.14e-01""",AA,"=""19.2359""","=""243.736""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.3d""","=""3D""","=""1""",,
Al,10,"=""55.271""","=""7.01e+11""","=""5.35e-01""",AA,"=""19.4405""","=""243.763""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""2""",,
Al,10,"=""55.277""","=""3.90e+11""","=""1.79e-01""",AA,"=""19.4405""","=""243.736""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""1""",,
Al,10,"=""55.375""","=""9.30e+11""","=""5.99e-01""",AA,"=""19.8907""","=""243.790""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""3""",,
Al,10,"=""55.382""","=""2.33e+11""","=""1.07e-01""",AA,"=""19.8907""","=""243.763""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""2""",,
Al,10,"=""55.388""","=""2.59e+10""","=""7.15e-03""",AA,"=""19.8907""","=""243.736""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""1""",,
Al,10,"=""55.451""","=""2.38e+08""","=""1.83e-04""",D,"=""37.256""","=""260.850""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""3D""","=""2""",,
Al,10,"=""55.499""","=""4.51e+09""","=""2.08e-03""",C,"=""37.256""","=""260.656""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""3D""","=""1""",,
Al,10,"=""55.731""","=""2.45e+11""","=""1.14e-01""",A+,"=""37.256""","=""259.725""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",,
Al,9,"=""56.149""","=""9.31e+10""","=""4.40e-02""",C+,"=""0.0000""","=""220.811""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",,
Al,9,"=""56.304""","=""1.85e+11""","=""4.39e-02""",C+,"=""[0.6063]""","=""220.811""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",,
Al,10,"=""56.590""","=""1.00e+11""","=""1.44e-01""",A,"=""50.1608""","=""269.254""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3d""","=""3P*""","=""1""",,
Al,10,"=""56.652""","=""2.44e+11""","=""1.17e-01""",A+,"=""50.4017""","=""269.254""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3P*""","=""1""",,
Al,10,"=""56.700""","=""2.16e+10""","=""1.74e-02""",A,"=""50.4017""","=""269.069""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3P*""","=""2""",,
Al,10,"=""56.754""","=""2.74e+11""","=""7.93e-02""",A+,"=""50.795""","=""269.254""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3P*""","=""1""",,
Al,10,"=""56.802""","=""6.06e+11""","=""2.93e-01""",A+,"=""50.795""","=""269.069""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3P*""","=""2""",,
Al,9,"=""56.899""","=""2.30e+11""","=""2.23e-01""",B,"=""0.0000""","=""217.902""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",,
Al,9,"=""56.945""","=""2.74e+11""","=""2.00e-01""",B,"=""[0.6063]""","=""218.332""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""5/2""",,
Al,10,"=""56.945""","=""7.38e+11""","=""1.08e+00""",A+,"=""50.1608""","=""267.886?""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3d""","=""3D*""","=""1""",,
Al,10,"=""56.966""","=""9.84e+11""","=""7.98e-01""",A+,"=""50.4017""","=""268.049""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3D*""","=""2""",,
Al,10,"=""57.008""","=""3.86e+11""","=""1.88e-01""",A+,"=""50.4017""","=""267.886?""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3D*""","=""1""",,
Al,10,"=""57.024""","=""1.14e+12""","=""7.81e-01""",A+,"=""50.795""","=""268.220""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3D*""","=""3""",,
Al,9,"=""57.058""","=""4.55e+10""","=""2.22e-02""",C+,"=""[0.6063]""","=""217.902""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",,
Al,10,"=""57.069""","=""1.28e+11""","=""6.23e-02""",A+,"=""50.795""","=""268.049""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3D*""","=""2""",,
Al,10,"=""57.112""","=""9.47e+09""","=""2.78e-03""",A,"=""50.795""","=""267.886?""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3D*""","=""1""",,
Al,10,"=""57.368""","=""1.37e+12""","=""9.49e-01""",A+,"=""55.7597""","=""271.880""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.3d""","=""1F*""","=""3""",,
Al,8,"=""57.553""","=""1.80e+11""","=""1.15e-01""",C,"=""32.506""","=""247.932?""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).4d""","=""3F""","=""4""",,
Al,8,"=""57.621""","=""2.01e+10""","=""1.00e-02""",E,"=""32.506""","=""247.678?""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).4d""","=""3F""","=""3""",,
Al,8,"=""57.624""","=""1.61e+11""","=""1.12e-01""",C,"=""32.517""","=""247.678?""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).4d""","=""3F""","=""3""",,
Al,10,"=""57.635""","=""4.72e+09""","=""3.92e-03""",C+,"=""50.4017""","=""265.522""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""1D*""","=""2""",,
Al,10,"=""57.740""","=""1.20e+09""","=""6.01e-04""",C,"=""50.795""","=""265.522""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""1D*""","=""2""",,
Al,9,"=""58.058""","=""4.19e+10""","=""4.23e-02""",C+,"=""0.0000""","=""213.552""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",,
Al,10,"=""58.074""","=""3.43e+08""","=""1.04e-04""",D,"=""55.7597""","=""269.254""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.3d""","=""3P*""","=""1""",,
Al,9,"=""58.111""","=""1.67e+11""","=""8.45e-02""",C+,"=""0.0000""","=""213.356""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",,
Al,10,"=""58.124""","=""4.85e+09""","=""2.45e-03""",C+,"=""55.7597""","=""269.069""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.3d""","=""3P*""","=""2""",,
Al,9,"=""58.223""","=""2.07e+11""","=""1.05e-01""",C+,"=""[0.6063]""","=""213.552""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",,
Al,9,"=""58.277""","=""8.29e+10""","=""2.11e-02""",C+,"=""[0.6063]""","=""213.356""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",,
Al,7,"=""58.751""","=""1.12e+10""","=""8.67e-03""",C,"=""0.0000""","=""211.034?""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",,
Al,10,"=""58.802""","=""2.15e+10""","=""3.34e-02""",A+,"=""19.2359""","=""230.085""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.3s""","=""3S""","=""1""",,
Al,10,"=""58.859""","=""6.46e+10""","=""3.35e-02""",A+,"=""19.4405""","=""230.085""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3s""","=""3S""","=""1""",,
Al,10,"=""58.986""","=""1.08e+11""","=""3.38e-02""",A+,"=""19.8907""","=""230.085""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3s""","=""3S""","=""1""",,
Al,10,"=""59.107""","=""5.95e+11""","=""5.19e-01""",A+,"=""37.256""","=""247.019""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.3d""","=""1D""","=""2""",,
Al,10,"=""59.107""","=""3.15e+11""","=""1.65e-01""",A+,"=""55.7597""","=""265.522""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.3d""","=""1D*""","=""2""",,
Al,10,"=""59.266""","=""1.38e+08""","=""2.18e-04""",D,"=""50.1608""","=""259.359?""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3s""","=""1P*""","=""1""",,
Al,10,"=""59.335""","=""2.22e+08""","=""1.17e-04""",C,"=""50.4017""","=""259.359?""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3s""","=""1P*""","=""1""",,
Al,10,"=""59.447""","=""2.12e+06""","=""6.75e-07""",E,"=""50.795""","=""259.359?""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3s""","=""1P*""","=""1""",,
Al,9,"=""59.762""","=""5.11e+11""","=""3.65e-01""",C+,"=""32.202""","=""239.666?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(1P*).3d""","=""2F*""","=""7/2""",,
Al,9,"=""59.763""","=""4.77e+11""","=""3.83e-01""",C+,"=""32.206""","=""239.666?""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(1P*).3d""","=""2F*""","=""5/2""",,
Al,9,"=""59.762""","=""3.42e+10""","=""1.83e-02""",D,"=""32.202""","=""239.666?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(1P*).3d""","=""2F*""","=""5/2""",,
Al,7,"=""59.824""","=""8.22e+10""","=""5.88e-02""",C+,"=""7.7328""","=""214.981?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""7/2""",,
Al,7,"=""59.911""","=""7.64e+10""","=""6.17e-02""",C+,"=""7.7258""","=""214.672?""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""5/2""",,
Al,7,"=""59.913""","=""5.46e+09""","=""2.94e-03""",C,"=""7.7328""","=""214.672?""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""5/2""",,
Al,9,"=""60.135""","=""9.15e+10""","=""4.96e-02""",C+,"=""18.011""","=""224.19?""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",,
Al,9,"=""60.160""","=""2.29e+11""","=""2.48e-01""",B,"=""18.011""","=""224.10""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",,
Al,9,"=""60.197""","=""4.57e+11""","=""1.24e-01""",B,"=""18.224""","=""224.19?""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",,
Al,9,"=""60.222""","=""7.28e+10""","=""3.96e-02""",C+,"=""18.224""","=""224.10""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",,
Al,9,"=""60.260""","=""1.64e+11""","=""1.34e-01""",B,"=""18.224""","=""223.974""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",,
Al,9,"=""60.312""","=""2.45e+11""","=""8.91e-02""",B,"=""18.531""","=""224.10""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",,
Al,9,"=""60.350""","=""3.81e+11""","=""2.08e-01""",B+,"=""18.531""","=""223.974""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",,
Al,9,"=""60.447""","=""1.22e+10""","=""1.00e-02""",C+,"=""72.598""","=""277.710?""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2D""","=""5/2""",,
Al,9,"=""60.504""","=""4.26e+11""","=""4.68e-01""",B,"=""18.011""","=""222.930""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",,
Al,9,"=""60.504""","=""8.53e+11""","=""4.68e-01""",B,"=""18.011""","=""222.930""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""",,
Al,9,"=""60.541""","=""1.01e+10""","=""1.11e-02""",C,"=""72.553""","=""277.345?""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",,
Al,9,"=""60.551""","=""7.14e+11""","=""5.89e-01""",B+,"=""18.224""","=""222.983""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",,
Al,9,"=""60.555""","=""2.02e+09""","=""1.11e-03""",D,"=""72.598""","=""277.345?""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2D""","=""3/2""",,
Al,9,"=""60.567""","=""5.44e+11""","=""2.99e-01""",B,"=""18.224""","=""222.930""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",,
Al,9,"=""60.567""","=""1.70e+11""","=""4.67e-02""",C+,"=""18.224""","=""222.930""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""",,
Al,9,"=""60.588""","=""1.02e+12""","=""7.47e-01""",B+,"=""18.531""","=""223.165""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""",,
Al,10,"=""60.583""","=""3.78e+10""","=""3.46e-02""",A+,"=""50.4017""","=""255.053?""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3s""","=""3P*""","=""2""",,
Al,9,"=""60.642""","=""3.05e+11""","=""1.68e-01""",B,"=""18.531""","=""222.983""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",,
Al,9,"=""60.658""","=""5.09e+10""","=""1.87e-02""",C+,"=""18.531""","=""222.930""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",,
Al,10,"=""60.700""","=""1.10e+11""","=""6.10e-02""",A+,"=""50.795""","=""255.053?""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3s""","=""3P*""","=""2""",,
Al,9,"=""60.896""","=""5.52e+11""","=""6.14e-01""",A,"=""0.0000""","=""203.599""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.3d""","=""2D""","=""3/2""",,
Al,10,"=""60.896""","=""1.16e+11""","=""3.86e-02""",A+,"=""55.7597""","=""259.359?""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.3s""","=""1P*""","=""1""",,
Al,9,"=""61.069""","=""6.58e+11""","=""5.52e-01""",A+,"=""[0.6063]""","=""203.629""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.3d""","=""2D""","=""5/2""",,
Al,9,"=""61.078""","=""1.10e+11""","=""6.15e-02""",A,"=""[0.6063]""","=""203.599""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.3d""","=""2D""","=""3/2""",,
Al,9,"=""61.651""","=""2.13e+11""","=""2.43e-01""",C,"=""41.251""","=""242.358""","=""2s.2p2""","=""2S""","=""1/2""","=""2s.2p.(1P*).3d""","=""2P*""","=""3/2""",,
Al,9,"=""61.651""","=""2.12e+11""","=""1.21e-01""",D,"=""41.251""","=""242.358""","=""2s.2p2""","=""2S""","=""1/2""","=""2s.2p.(1P*).3d""","=""2P*""","=""1/2""",,
Al,8,"=""61.694""","=""1.90e+11""","=""1.09e-01""",C+,"=""5.793+x""","=""206.759+x?""","=""2s2.2p2""","=""1D""","=""2""","=""2s.2p2.(2D).3p""","=""1D*""","=""2""",,
Al,12,"=""61.8685""","=""4.23e+09""","=""7.28e-03""",A,"=""(1865.992)""","=""(2066.3913)""","=""1s.3s""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",,
Al,8,"=""62.016""","=""2.04e+11""","=""1.64e-01""",B,"=""5.793+x""","=""205.716+x?""","=""2s2.2p2""","=""1D""","=""2""","=""2s.2p2.(2D).3p""","=""1F*""","=""3""",,
Al,10,"=""62.212""","=""3.10e+08""","=""1.80e-04""",C,"=""55.7597""","=""255.053?""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.3s""","=""3P*""","=""2""",,
Al,9,"=""62.296""","=""9.38e+11""","=""2.73e-01""",B,"=""57.148""","=""256.172?""","=""2p3""","=""4S*""","=""3/2""","=""2p2.(3P).3d""","=""4P""","=""1/2""",,
Al,9,"=""62.327""","=""9.36e+11""","=""5.45e-01""",B+,"=""57.148""","=""256.073?""","=""2p3""","=""4S*""","=""3/2""","=""2p2.(3P).3d""","=""4P""","=""3/2""",,
Al,9,"=""62.369""","=""9.34e+11""","=""8.17e-01""",B+,"=""57.148""","=""255.939?""","=""2p3""","=""4S*""","=""3/2""","=""2p2.(3P).3d""","=""4P""","=""5/2""",,
Al,9,"=""62.474""","=""2.44e+11""","=""1.43e-01""",D,"=""43.900""","=""242.358""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(1P*).3d""","=""2P*""","=""1/2""",,
Al,9,"=""62.474""","=""6.09e+10""","=""7.13e-02""",D,"=""43.900""","=""242.358""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(1P*).3d""","=""2P*""","=""3/2""",,
Al,12,"=""62.5708""","=""2.90e+08""","=""1.02e-04""",B+,"=""(1868.2410)""","=""(2066.3913)""","=""1s.3d""","=""1D""","=""2""","=""1s.10p""","=""1P*""","=""1""",,
Al,9,"=""62.586""","=""3.03e+11""","=""1.78e-01""",C,"=""44.256""","=""242.358""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).3d""","=""2P*""","=""3/2""",,
Al,9,"=""62.586""","=""1.21e+11""","=""3.56e-02""",D,"=""44.256""","=""242.358""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).3d""","=""2P*""","=""1/2""",,
Al,9,"=""62.912""","=""6.00e+11""","=""7.12e-01""",C+,"=""43.900""","=""240.976""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(1P*).3d""","=""2D*""","=""3/2""",,
Al,9,"=""63.026""","=""7.16e+11""","=""6.40e-01""",C+,"=""44.256""","=""240.976""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).3d""","=""2D*""","=""5/2""",,
Al,9,"=""63.026""","=""1.19e+11""","=""7.11e-02""",D,"=""44.256""","=""240.976""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).3d""","=""2D*""","=""3/2""",,
Al,10,"=""63.134""","=""5.79e+10""","=""1.15e-02""",B,"=""37.256""","=""233.638""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.3s""","=""1S""","=""0""",,
Al,9,"=""63.186""","=""1.01e+10""","=""3.01e-03""",C,"=""32.206""","=""228.43""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""",,
Al,8,"=""63.200""","=""8.68e+09""","=""3.71e-03""",C,"=""32.506""","=""228.685""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(2P).3d""","=""3P?""","=""2?""",,
Al,8,"=""63.203""","=""1.67e+09""","=""1.00e-03""",E,"=""32.517""","=""228.685""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(2P).3d""","=""3P?""","=""2?""",,
Al,8,"=""63.206""","=""1.44e+07""","=""1.44e-05""",E,"=""32.525""","=""228.685""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(2P).3d""","=""3P?""","=""2?""",,
Al,9,"=""63.259""","=""9.00e+09""","=""3.60e-03""",C,"=""32.202""","=""228.197""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""",,
